cod_BCN,year,muni_string,cut02,cut82,cut92,gini,fgt0
1101.0,1982.0,Iquique,1101,210,1101,0.5951104,0.9779977
1101.0,1992.0,Iquique,1101,210,1101,0.63907173,0.27124596
1101.0,2002.0,Iquique,1101,210,1101,0.62423262,0.10737478
1101.0,2017.0,Iquique,1101,210,1101,0.392029248943583,0.04383602
1107.0,1982.0,Alto Hospicio,1101,210,1101,0.5951104,0.9779977
1107.0,1992.0,Alto Hospicio,1101,210,1101,0.6549679,0.53981983
1107.0,2002.0,Alto Hospicio,1101,210,1101,0.59849328,0.21257501
1107.0,2017.0,Alto Hospicio,1101,210,1101,0.3800191976252317,0.07755472
1401.0,1982.0,Pozo Almonte,1106,215,1106,0.4409666,0.8851402
1401.0,1992.0,Pozo Almonte,1106,215,1106,0.65482559,0.29522545
1401.0,2002.0,Pozo Almonte,1106,215,1106,0.61203562,0.18593219
1401.0,2017.0,Pozo Almonte,1106,215,1106,0.4186887847667804,0.10880112
1402.0,1982.0,Camiña,1102,212,1102,0.5092705,0.9334719
1402.0,1992.0,Camiña,1102,212,1102,0.65508743,0.38400018
1402.0,2002.0,Camiña,1102,212,1102,0.61692912,0.27278635
1402.0,2017.0,Camiña,1102,212,1102,0.47435900544219045,0.2644559
1403.0,1982.0,Colchane,1103,213,1103,0.6064115,1.0
1403.0,1992.0,Colchane,1103,213,1103,0.6219617,0.39247984
1403.0,2002.0,Colchane,1103,213,1103,0.67329102,0.42253702
1403.0,2017.0,Colchane,1103,213,1103,0.4907242280011183,0.13947724
1404.0,1982.0,Huara,1104,211,1104,0.5060307,0.9200596
1404.0,1992.0,Huara,1104,211,1104,0.6806047,0.37761282
1404.0,2002.0,Huara,1104,211,1104,0.62358623,0.19448449
1404.0,2017.0,Huara,1104,211,1104,0.4438415638553226,0.18823709
1405.0,1982.0,Pica,1105,214,1105,0.6276087,0.9862769
1405.0,1992.0,Pica,1105,214,1105,0.68511533,0.30010766
1405.0,2002.0,Pica,1105,214,1105,0.62532479,0.17454979
1405.0,2017.0,Pica,1105,214,1105,0.4152092210169741,0.08634709
2101.0,1982.0,Antofagasta,2101,230,2101,0.5932091,0.5301153
2101.0,1992.0,Antofagasta,2101,230,2101,0.6436671,0.32108653
2101.0,2002.0,Antofagasta,2101,230,2101,0.62761593,0.13415736
2101.0,2017.0,Antofagasta,2101,230,2101,0.4222350029231416,0.05064389
2102.0,1982.0,Mejillones,2102,231,2102,0.5566318,0.5113039
2102.0,1992.0,Mejillones,2102,231,2102,0.62943779,0.31572736
2102.0,2002.0,Mejillones,2102,231,2102,0.60842286,0.16948134
2102.0,2017.0,Mejillones,2102,231,2102,0.43244693038549775,0.07660999
2103.0,1982.0,Sierra Gorda,2103,232,2103,0.5771291,0.3658804
2103.0,1992.0,Sierra Gorda,2103,232,2103,0.65247644,0.27328838
2103.0,2002.0,Sierra Gorda,2103,232,2103,0.62171066,0.08724893
2103.0,2017.0,Sierra Gorda,2103,232,2103,0.4527846778797015,0.01411298
2104.0,1982.0,Taltal,2104,233,2104,0.6233085,0.6142788
2104.0,1992.0,Taltal,2104,233,2104,0.64940414,0.44273988
2104.0,2002.0,Taltal,2104,233,2104,0.6197998,0.1829054
2104.0,2017.0,Taltal,2104,233,2104,0.4298774758106906,0.03510796
2201.0,1982.0,Calama,2201,225,2201,0.6147605,0.4409999
2201.0,1992.0,Calama,2201,225,2201,0.63537263,0.28386976
2201.0,2002.0,Calama,2201,225,2201,0.61774289,0.13376004
2201.0,2017.0,Calama,2201,225,2201,0.42961690451760715,0.04585084
2202.0,1982.0,Ollagüe,2202,226,2202,0.4576854,0.3404351
2202.0,1992.0,Ollagüe,2202,226,2202,0.69870275,0.35655138
2202.0,2002.0,Ollagüe,2202,226,2202,0.64110566,0.0899622
2202.0,2017.0,Ollagüe,2202,226,2202,0.4505407592073285,0.20190913
2203.0,1982.0,San Pedro de Atacama,2203,227,2203,0.6041978,0.5417637
2203.0,1992.0,San Pedro de Atacama,2203,227,2203,0.66942532,0.3448738
2203.0,2002.0,San Pedro de Atacama,2203,227,2203,0.63215072,0.06428744
2203.0,2017.0,San Pedro de Atacama,2203,227,2203,0.5150547967570588,0.04036739
2301.0,1982.0,Tocopilla,2301,220,2301,0.614983,0.5335289
2301.0,1992.0,Tocopilla,2301,220,2301,0.64032773,0.38697861
2301.0,2002.0,Tocopilla,2301,220,2301,0.62456907,0.1782012
2301.0,2017.0,Tocopilla,2301,220,2301,0.4080836398862771,0.10404051
2302.0,1982.0,María Elena,2302,221,2302,0.5966397,0.5180109
2302.0,1992.0,María Elena,2302,221,2302,0.64348306,0.43268715
2302.0,2002.0,María Elena,2302,221,2302,0.61283636,0.10678954
2302.0,2017.0,María Elena,2302,221,2302,0.42823163548979903,0.0499388
3101.0,1982.0,Copiapó,3101,240,3101,0.6043139,0.5178613
3101.0,1992.0,Copiapó,3101,240,3101,0.64602522,0.35625988
3101.0,2002.0,Copiapó,3101,240,3101,0.63085648,0.18999944
3101.0,2017.0,Copiapó,3101,240,3101,0.3959902549283846,0.06261117
3102.0,1982.0,Caldera,3102,241,3102,0.5404122,0.4771435
3102.0,1992.0,Caldera,3102,241,3102,0.65113113,0.32041944
3102.0,2002.0,Caldera,3102,241,3102,0.61800139,0.17947329
3102.0,2017.0,Caldera,3102,241,3102,0.3933554315662625,0.10440639
3103.0,1982.0,Tierra Amarilla,3103,242,3103,0.4720298,0.4711401
3103.0,1992.0,Tierra Amarilla,3103,242,3103,0.62978998,0.41317562
3103.0,2002.0,Tierra Amarilla,3103,242,3103,0.60600423,0.21536545
3103.0,2017.0,Tierra Amarilla,3103,242,3103,0.38348421736486527,0.14250434
3201.0,1982.0,Chañaral,3201,235,3201,0.5545952,0.4915572
3201.0,1992.0,Chañaral,3201,235,3201,0.64107639,0.46461906
3201.0,2002.0,Chañaral,3201,235,3201,0.62423146,0.23248991
3201.0,2017.0,Chañaral,3201,235,3201,0.3935602129434942,0.12068847
3202.0,1982.0,Diego de Almagro,3202,236,3202,0.5584739,0.3395427
3202.0,1992.0,Diego de Almagro,3202,236,3202,0.63438547,0.2504758
3202.0,2002.0,Diego de Almagro,3202,236,3202,0.62550542,0.13393649
3202.0,2017.0,Diego de Almagro,3202,236,3202,0.4003408936075731,0.07561532
3301.0,1982.0,Vallenar,3301,245,3301,0.5845453,0.6462576
3301.0,1992.0,Vallenar,3301,245,3301,0.65325518,0.40998124
3301.0,2002.0,Vallenar,3301,245,3301,0.63782825,0.20581363
3301.0,2017.0,Vallenar,3301,245,3301,0.39534908574286215,0.08833259
3302.0,1982.0,Alto del Carmen,3302,248,3302,0.6242168,0.588623
3302.0,1992.0,Alto del Carmen,3302,248,3302,0.65385517,0.35987836
3302.0,2002.0,Alto del Carmen,3302,248,3302,0.6274511,0.17742976
3302.0,2017.0,Alto del Carmen,3302,248,3302,0.4288251860773205,0.15272638
3303.0,1982.0,Freirina,3303,246,3303,0.5947203,0.7016857
3303.0,1992.0,Freirina,3303,246,3303,0.65289791,0.45348975
3303.0,2002.0,Freirina,3303,246,3303,0.61758722,0.22962397
3303.0,2017.0,Freirina,3303,246,3303,0.3959515657999765,0.15726887
3304.0,1982.0,Huasco,3304,247,3304,0.5714214,0.6173389
3304.0,1992.0,Huasco,3304,247,3304,0.63394345,0.4129115
3304.0,2002.0,Huasco,3304,247,3304,0.61763725,0.16393146
3304.0,2017.0,Huasco,3304,247,3304,0.3929597990070631,0.0972109
4101.0,1982.0,La Serena,4101,250,4101,0.6072685,0.556704
4101.0,1992.0,La Serena,4101,250,4101,0.64674666,0.36389941
4101.0,2002.0,La Serena,4101,250,4101,0.63580288,0.15943624
4101.0,2017.0,La Serena,4101,250,4101,0.3613878976553149,0.10244341
4102.0,1982.0,Coquimbo,4102,252,4102,0.588232,0.6372482
4102.0,1992.0,Coquimbo,4102,252,4102,0.63776967,0.38506998
4102.0,2002.0,Coquimbo,4102,252,4102,0.62176768,0.2105919
4102.0,2017.0,Coquimbo,4102,252,4102,0.34833909222001574,0.134088
4103.0,1982.0,Andacollo,4103,253,4103,0.4911708,0.6299369
4103.0,1992.0,Andacollo,4103,253,4103,0.63336212,0.48092421
4103.0,2002.0,Andacollo,4103,253,4103,0.60106938,0.26568342
4103.0,2017.0,Andacollo,4103,253,4103,0.3442743779485349,0.14848801
4104.0,1982.0,La Higuera,4104,251,4104,0.5942887,0.5541804
4104.0,1992.0,La Higuera,4104,251,4104,0.65159998,0.4072678
4104.0,2002.0,La Higuera,4104,251,4104,0.60368172,0.24147977
4104.0,2017.0,La Higuera,4104,251,4104,0.39972794212115176,0.20537325
4105.0,1982.0,Paiguano,4105,255,4105,0.6329223,0.5071581
4105.0,1992.0,Paiguano,4105,255,4105,0.67123395,0.37765694
4105.0,2002.0,Paiguano,4105,255,4105,0.62346152,0.16130827
4105.0,2017.0,Paiguano,4105,255,4105,0.42931000271558156,0.10481378
4106.0,1982.0,Vicuña,4106,254,4106,0.6162324,0.575317
4106.0,1992.0,Vicuña,4106,254,4106,0.64617511,0.38894076
4106.0,2002.0,Vicuña,4106,254,4106,0.61795505,0.18717493
4106.0,2017.0,Vicuña,4106,254,4106,0.3683567501948162,0.12251948
4201.0,1982.0,Illapel,4201,270,4201,0.6026989,0.5548974
4201.0,1992.0,Illapel,4201,270,4201,0.63924277,0.47291913
4201.0,2002.0,Illapel,4201,270,4201,0.62625335,0.2171345
4201.0,2017.0,Illapel,4201,270,4201,0.37126768177547986,0.12024203
4202.0,1982.0,Canela,4202,273,4202,0.5983931,0.5063493
4202.0,1992.0,Canela,4202,273,4202,0.61807059,0.40434018
4202.0,2002.0,Canela,4202,273,4202,0.61947102,0.2798043
4202.0,2017.0,Canela,4202,273,4202,0.39425549104817004,0.25102221
4203.0,1982.0,Los Vilos,4203,272,4203,0.6052909,0.5453624
4203.0,1992.0,Los Vilos,4203,272,4203,0.64978093,0.43095886
4203.0,2002.0,Los Vilos,4203,272,4203,0.62655566,0.23546546
4203.0,2017.0,Los Vilos,4203,272,4203,0.3596817769034804,0.13812151
4204.0,1982.0,Salamanca,4204,271,4204,0.5777147,0.5141709
4204.0,1992.0,Salamanca,4204,271,4204,0.6405252,0.40489023
4204.0,2002.0,Salamanca,4204,271,4204,0.63079465,0.24649434
4204.0,2017.0,Salamanca,4204,271,4204,0.36400857854162166,0.12528704
4301.0,1982.0,Ovalle,4301,260,4301,0.6172467,0.6648121
4301.0,1992.0,Ovalle,4301,260,4301,0.64261072,0.41114248
4301.0,2002.0,Ovalle,4301,260,4301,0.62668023,0.20943899
4301.0,2017.0,Ovalle,4301,260,4301,0.35578122854756244,0.05741716
4302.0,1982.0,Combarbalá,4302,263,4302,0.615535,0.692203
4302.0,1992.0,Combarbalá,4302,263,4302,0.6406384,0.44859837
4302.0,2002.0,Combarbalá,4302,263,4302,0.61529808,0.27723139
4302.0,2017.0,Combarbalá,4302,263,4302,0.36600121338274144,0.16209725
4303.0,1982.0,Monte Patria,4303,262,4303,0.5971538,0.671336
4303.0,1992.0,Monte Patria,4303,262,4303,0.63750324,0.44432057
4303.0,2002.0,Monte Patria,4303,262,4303,0.60759279,0.25246344
4303.0,2017.0,Monte Patria,4303,262,4303,0.36955956104257665,0.21362812
4304.0,1982.0,Punitaqui,4304,264,4304,0.6055399,0.6516892
4304.0,1992.0,Punitaqui,4304,264,4304,0.62491097,0.40413526
4304.0,2002.0,Punitaqui,4304,264,4304,0.60635578,0.25173659
4304.0,2017.0,Punitaqui,4304,264,4304,0.3614391391080359,0.25163395
4305.0,1982.0,Río Hurtado,4305,261,4305,0.6045888,0.6303875
4305.0,1992.0,Río Hurtado,4305,261,4305,0.6344966,0.36601052
4305.0,2002.0,Río Hurtado,4305,261,4305,0.61938147,0.23634437
4305.0,2017.0,Río Hurtado,4305,261,4305,0.4149922792666792,0.17193623
5101.0,1982.0,Valparaíso,5101,310,5101,0.5875538,0.6027056
5101.0,1992.0,Valparaíso,5101,310,5101,0.64094509,0.35704951
5101.0,2002.0,Valparaíso,5101,310,5101,0.61595386,0.18756196
5101.0,2017.0,Valparaíso,5101,310,5101,0.3743092672556426,0.07078369
5102.0,1982.0,Casablanca,5102,316,5102,0.6155906,0.5943348
5102.0,1992.0,Casablanca,5102,316,5102,0.64768143,0.34408403
5102.0,2002.0,Casablanca,5102,316,5102,0.61643147,0.16528568
5102.0,2017.0,Casablanca,5102,316,5102,0.36927382017412946,0.08921629
5103.0,1982.0,Concón,5103,311,5109,0.6343938,0.5143515
5103.0,1992.0,Concón,5103,311,5109,0.66392418,0.39509669
5103.0,2002.0,Concón,5103,311,5109,0.63610636,0.14397281
5103.0,2017.0,Concón,5103,311,5109,0.3898815956337021,0.0241616
5104.0,1982.0,Juan Fernández,5104,317,5104,0.6046523,0.4765531
5104.0,1992.0,Juan Fernández,5104,317,5104,0.62417333,0.16774994
5104.0,2002.0,Juan Fernández,5104,317,5104,0.58956213,0.14307521
5104.0,2017.0,Juan Fernández,5104,317,5104,0.3849702625333195,0.05117331
5105.0,1982.0,Puchuncaví,5105,313,5105,0.6143552,0.646118
5105.0,1992.0,Puchuncaví,5105,313,5105,0.64764115,0.5227469
5105.0,2002.0,Puchuncaví,5105,313,5105,0.61433714,0.19224609
5105.0,2017.0,Puchuncaví,5105,313,5105,0.3749129183637799,0.08445788
5107.0,1982.0,Quintero,5107,312,5107,0.6027125,0.6023523
5107.0,1992.0,Quintero,5107,312,5107,0.64227636,0.42463115
5107.0,2002.0,Quintero,5107,312,5107,0.62100644,0.17528682
5107.0,2017.0,Quintero,5107,312,5107,0.4006453607862665,0.0528949
5109.0,1982.0,Viña del Mar,5109,311,5109,0.6343938,0.5143515
5109.0,1992.0,Viña del Mar,5109,311,5109,0.66784881,0.28561505
5109.0,2002.0,Viña del Mar,5109,311,5109,0.63770667,0.13364549
5109.0,2017.0,Viña del Mar,5109,311,5109,0.39211336399158825,0.05178662
5201.0,1982.0,Isla de Pascua,5201,330,5201,0.5795196,0.4185671
5201.0,1992.0,Isla de Pascua,5201,330,5201,0.63413065,0.36104285
5201.0,2002.0,Isla de Pascua,5201,330,5201,0.61895494,0.10249711
5201.0,2017.0,Isla de Pascua,5201,330,5201,0.3796425864049845,0.08118237
5301.0,1982.0,Los Andes,5301,285,5301,0.6179503,0.471982
5301.0,1992.0,Los Andes,5301,285,5301,0.63727758,0.31430628
5301.0,2002.0,Los Andes,5301,285,5301,0.62205254,0.17476283
5301.0,2017.0,Los Andes,5301,285,5301,0.37287675111912855,0.07006698
5302.0,1982.0,Calle Larga,5302,287,5302,0.535855,0.5189937
5302.0,1992.0,Calle Larga,5302,287,5302,0.64184315,0.36651863
5302.0,2002.0,Calle Larga,5302,287,5302,0.62108986,0.23063201
5302.0,2017.0,Calle Larga,5302,287,5302,0.36552856404454376,0.17179798
5303.0,1982.0,Rinconada,5303,288,5303,0.5275557,0.5654323
5303.0,1992.0,Rinconada,5303,288,5303,0.63985545,0.41676796
5303.0,2002.0,Rinconada,5303,288,5303,0.61897684,0.24187173
5303.0,2017.0,Rinconada,5303,288,5303,0.37913833951315973,0.10531131
5304.0,1982.0,San Esteban,5304,286,5304,0.5757833,0.4909386
5304.0,1992.0,San Esteban,5304,286,5304,0.63344767,0.3838461
5304.0,2002.0,San Esteban,5304,286,5304,0.61165772,0.17423368
5304.0,2017.0,San Esteban,5304,286,5304,0.3689217268722668,0.1069641
5401.0,1982.0,La Ligua,5401,275,5401,0.6088405,0.5629342
5401.0,1992.0,La Ligua,5401,275,5401,0.65472684,0.34538935
5401.0,2002.0,La Ligua,5401,275,5401,0.62331404,0.19746465
5401.0,2017.0,La Ligua,5401,275,5401,0.3632824920500964,0.1666296
5402.0,1982.0,Cabildo,5402,277,5402,0.5877355,0.6208534
5402.0,1992.0,Cabildo,5402,277,5402,0.6243493,0.37681288
5402.0,2002.0,Cabildo,5402,277,5402,0.61843307,0.20464617
5402.0,2017.0,Cabildo,5402,277,5402,0.3622964983091537,0.16371276
5403.0,1982.0,Papudo,5403,279,5403,0.5845025,0.6264468
5403.0,1992.0,Papudo,5403,279,5403,0.6542841,0.42389264
5403.0,2002.0,Papudo,5403,279,5403,0.6175723,0.2157915
5403.0,2017.0,Papudo,5403,279,5403,0.36698087718981315,0.07631796
5404.0,1982.0,Petorca,5404,276,5404,0.5894695,0.5984652
5404.0,1992.0,Petorca,5404,276,5404,0.62453819,0.36785198
5404.0,2002.0,Petorca,5404,276,5404,0.61605987,0.21300451
5404.0,2017.0,Petorca,5404,276,5404,0.3604726840077666,0.10160992
5405.0,1982.0,Zapallar,5405,278,5405,0.6191851,0.5426725
5405.0,1992.0,Zapallar,5405,278,5405,0.6474918,0.34786366
5405.0,2002.0,Zapallar,5405,278,5405,0.61653615,0.20360947
5405.0,2017.0,Zapallar,5405,278,5405,0.37743493820646923,0.04502509
5501.0,1982.0,Quillota,5501,300,5501,0.6208457,0.536872
5501.0,1992.0,Quillota,5501,300,5501,0.64319682,0.31397726
5501.0,2002.0,Quillota,5501,300,5501,0.62182221,0.17715039
5501.0,2017.0,Quillota,5501,300,5501,0.3632400261352917,0.09929992
5502.0,1982.0,Calera,5502,302,5502,0.6118689,0.6081254
5502.0,1992.0,Calera,5502,302,5502,0.64052218,0.44358543
5502.0,2002.0,Calera,5502,302,5502,0.61342463,0.22129919
5502.0,2017.0,Calera,5502,302,5502,0.35765404461826766,0.15768471
5503.0,1982.0,Hijuelas,5503,304,5503,0.5972061,0.5380018
5503.0,1992.0,Hijuelas,5503,304,5503,0.64164777,0.38657708
5503.0,2002.0,Hijuelas,5503,304,5503,0.60763428,0.19307374
5503.0,2017.0,Hijuelas,5503,304,5503,0.35002208596584844,0.08977012
5504.0,1982.0,La Cruz,5504,301,5504,0.620163,0.5582931
5504.0,1992.0,La Cruz,5504,301,5504,0.654378,0.38934363
5504.0,2002.0,La Cruz,5504,301,5504,0.6242261,0.16357732
5504.0,2017.0,La Cruz,5504,301,5504,0.36209316457487256,0.06928084
5506.0,1982.0,Nogales,5506,303,5506,0.6041859,0.5997251
5506.0,1992.0,Nogales,5506,303,5506,0.61867418,0.43194069
5506.0,2002.0,Nogales,5506,303,5506,0.60305737,0.1979359
5506.0,2017.0,Nogales,5506,303,5506,0.36304411691995525,0.07717904
5601.0,1982.0,San Antonio,5601,320,5601,0.6033758,0.6358298
5601.0,1992.0,San Antonio,5601,320,5601,0.63023946,0.38533646
5601.0,2002.0,San Antonio,5601,320,5601,0.61558099,0.19928794
5601.0,2017.0,San Antonio,5601,320,5601,0.36500667322530866,0.07510975
5602.0,1982.0,Algarrobo,5602,324,5602,0.6404412,0.5730251
5602.0,1992.0,Algarrobo,5602,324,5602,0.67553959,0.30578842
5602.0,2002.0,Algarrobo,5602,324,5602,0.63959439,0.17079983
5602.0,2017.0,Algarrobo,5602,324,5602,0.40555389873309516,0.03274533
5603.0,1982.0,Cartagena,5603,321,5603,0.5848116,0.5817928
5603.0,1992.0,Cartagena,5603,321,5603,0.66063128,0.42256905
5603.0,2002.0,Cartagena,5603,321,5603,0.61727749,0.22118556
5603.0,2017.0,Cartagena,5603,321,5603,0.37651544138063314,0.06865372
5604.0,1982.0,El Quisco,5604,323,5604,0.6437213,0.6189829
5604.0,1992.0,El Quisco,5604,323,5604,0.67800139,0.41900476
5604.0,2002.0,El Quisco,5604,323,5604,0.61848769,0.1773279
5604.0,2017.0,El Quisco,5604,323,5604,0.38307447222252883,0.03433246
5605.0,1982.0,El Tabo,5605,322,5605,0.5913577,0.5782921
5605.0,1992.0,El Tabo,5605,322,5605,0.67904117,0.41707237
5605.0,2002.0,El Tabo,5605,322,5605,0.61641796,0.16822186
5605.0,2017.0,El Tabo,5605,322,5605,0.3941568393200118,0.06201755
5606.0,1982.0,Santo Domingo,5606,325,5606,0.6688868,0.4811045
5606.0,1992.0,Santo Domingo,5606,325,5606,0.65015265,0.26892834
5606.0,2002.0,Santo Domingo,5606,325,5606,0.65555245,0.14392398
5606.0,2017.0,Santo Domingo,5606,325,5606,0.39263440509294484,0.03979914
5701.0,1982.0,San Felipe,5701,290,5701,0.6046054,0.5139864
5701.0,1992.0,San Felipe,5701,290,5701,0.63742313,0.35166591
5701.0,2002.0,San Felipe,5701,290,5701,0.62381674,0.17489716
5701.0,2017.0,San Felipe,5701,290,5701,0.3776833190573562,0.08170019
5702.0,1982.0,Catemu,5702,295,5702,0.6174334,0.569019
5702.0,1992.0,Catemu,5702,295,5702,0.63950111,0.36618503
5702.0,2002.0,Catemu,5702,295,5702,0.61040988,0.22955698
5702.0,2017.0,Catemu,5702,295,5702,0.35800170284048305,0.16867505
5703.0,1982.0,Llaillay,5703,294,5703,0.6054455,0.5976489
5703.0,1992.0,Llaillay,5703,294,5703,0.64405711,0.39226631
5703.0,2002.0,Llaillay,5703,294,5703,0.61231014,0.21502061
5703.0,2017.0,Llaillay,5703,294,5703,0.35872621907533797,0.07810892
5704.0,1982.0,Panquehue,5704,293,5704,0.5997801,0.5032884
5704.0,1992.0,Panquehue,5704,293,5704,0.63677332,0.38168375
5704.0,2002.0,Panquehue,5704,293,5704,0.61689854,0.17863138
5704.0,2017.0,Panquehue,5704,293,5704,0.36638339524057595,0.10167596
5705.0,1982.0,Putaendo,5705,291,5705,0.5941038,0.5875804
5705.0,1992.0,Putaendo,5705,291,5705,0.63444089,0.35578912
5705.0,2002.0,Putaendo,5705,291,5705,0.61164096,0.22030515
5705.0,2017.0,Putaendo,5705,291,5705,0.3652529712127204,0.09252123
5706.0,1982.0,Santa María,5706,292,5706,0.5693187,0.5113982
5706.0,1992.0,Santa María,5706,292,5706,0.64083317,0.38608146
5706.0,2002.0,Santa María,5706,292,5706,0.60750177,0.22534976
5706.0,2017.0,Santa María,5706,292,5706,0.3596931853564528,0.12910137
5801.0,1982.0,Quilpué,5106,314,5106,0.5902925,0.5594096
5801.0,1992.0,Quilpué,5106,314,5106,0.63780786,0.31427231
5801.0,2002.0,Quilpué,5106,314,5106,0.61376085,0.14947454
5801.0,2017.0,Quilpué,5106,314,5106,0.3641470106725489,0.0525402
5802.0,1982.0,Limache,5505,305,5505,0.6172307,0.5670254
5802.0,1992.0,Limache,5505,305,5505,0.64739977,0.3663517
5802.0,2002.0,Limache,5505,305,5505,0.6205099,0.19954023
5802.0,2017.0,Limache,5505,305,5505,0.36840075901578456,0.0444495
5803.0,1982.0,Olmué,5507,306,5507,0.625632,0.5762072
5803.0,1992.0,Olmué,5507,306,5507,0.65479722,0.4952654
5803.0,2002.0,Olmué,5507,306,5507,0.6268144,0.22008275
5803.0,2017.0,Olmué,5507,306,5507,0.38288365024118465,0.06921792
5804.0,1982.0,Villa Alemana,5108,315,5108,0.6033783,0.553639
5804.0,1992.0,Villa Alemana,5108,315,5108,0.6317499,0.30952014
5804.0,2002.0,Villa Alemana,5108,315,5108,0.60539807,0.15706135
5804.0,2017.0,Villa Alemana,5108,315,5108,0.36298354132167227,0.03731373
6101.0,1982.0,Rancagua,6101,335,6101,0.6183926,0.4835898
6101.0,1992.0,Rancagua,6101,335,6101,0.64436634,0.30582024
6101.0,2002.0,Rancagua,6101,335,6101,0.62876176,0.16710784
6101.0,2017.0,Rancagua,6101,335,6101,0.3778440153003947,0.10638726
6102.0,1982.0,Codegua,6102,338,6102,0.57816,0.510799
6102.0,1992.0,Codegua,6102,338,6102,0.62797518,0.39323671
6102.0,2002.0,Codegua,6102,338,6102,0.60380234,0.19727097
6102.0,2017.0,Codegua,6102,338,6102,0.34905339739658703,0.08943369
6103.0,1982.0,Coinco,6103,349,6103,0.6201885,0.5239723
6103.0,1992.0,Coinco,6103,349,6103,0.66028597,0.38873156
6103.0,2002.0,Coinco,6103,349,6103,0.61300935,0.21699477
6103.0,2017.0,Coinco,6103,349,6103,0.35059909293044406,0.14438583
6104.0,1982.0,Coltauco,6104,348,6104,0.6069954,0.4782754
6104.0,1992.0,Coltauco,6104,348,6104,0.63420622,0.35527784
6104.0,2002.0,Coltauco,6104,348,6104,0.61035919,0.19586767
6104.0,2017.0,Coltauco,6104,348,6104,0.3428267740935476,0.14442604
6105.0,1982.0,Doñihue,6105,350,6105,0.5652596,0.5068007
6105.0,1992.0,Doñihue,6105,350,6105,0.6278518,0.40032239
6105.0,2002.0,Doñihue,6105,350,6105,0.60633022,0.1833348
6105.0,2017.0,Doñihue,6105,350,6105,0.3528764642770072,0.07490566
6106.0,1982.0,Graneros,6106,336,6106,0.6041405,0.5733128
6106.0,1992.0,Graneros,6106,336,6106,0.63229927,0.38946295
6106.0,2002.0,Graneros,6106,336,6106,0.61485247,0.20308203
6106.0,2017.0,Graneros,6106,336,6106,0.36508404435910774,0.07011657
6107.0,1982.0,Las Cabras,6107,351,6107,0.6146995,0.5691793
6107.0,1992.0,Las Cabras,6107,351,6107,0.62650036,0.37183362
6107.0,2002.0,Las Cabras,6107,351,6107,0.60378455,0.18386404
6107.0,2017.0,Las Cabras,6107,351,6107,0.3446296781012748,0.1333034
6108.0,1982.0,Machalí,6108,339,6108,0.6062382,0.5791761
6108.0,1992.0,Machalí,6108,339,6108,0.64635205,0.39064678
6108.0,2002.0,Machalí,6108,339,6108,0.64713785,0.14062423
6108.0,2017.0,Machalí,6108,339,6108,0.3882951618067368,0.07241851
6109.0,1982.0,Malloa,6109,343,6109,0.5886251,0.5084897
6109.0,1992.0,Malloa,6109,343,6109,0.64152501,0.37848297
6109.0,2002.0,Malloa,6109,343,6109,0.60466254,0.194857
6109.0,2017.0,Malloa,6109,343,6109,0.34781537484623226,0.12141748
6110.0,1982.0,Mostazal,6110,337,6110,0.6131588,0.6214277
6110.0,1992.0,Mostazal,6110,337,6110,0.63504465,0.44498725
6110.0,2002.0,Mostazal,6110,337,6110,0.61740238,0.20105462
6110.0,2017.0,Mostazal,6110,337,6110,0.35295077734522423,0.09991279
6111.0,1982.0,Olivar,6111,340,6111,0.2547532,0.4308875
6111.0,1992.0,Olivar,6111,340,6111,0.63807184,0.42621074
6111.0,2002.0,Olivar,6111,340,6111,0.60869818,0.19796388
6111.0,2017.0,Olivar,6111,340,6111,0.3617034523000829,0.08491641
6112.0,1982.0,Peumo,6112,347,6112,0.6216735,0.545317
6112.0,1992.0,Peumo,6112,347,6112,0.6452447,0.35724422
6112.0,2002.0,Peumo,6112,347,6112,0.60935844,0.18469179
6112.0,2017.0,Peumo,6112,347,6112,0.3493087848108924,0.12510976
6113.0,1982.0,Pichidegua,6113,346,6113,0.6054629,0.5481318
6113.0,1992.0,Pichidegua,6113,346,6113,0.62844354,0.37025614
6113.0,2002.0,Pichidegua,6113,346,6113,0.59957217,0.17101885
6113.0,2017.0,Pichidegua,6113,346,6113,0.33859066252340325,0.11634192
6114.0,1982.0,Quinta de Tilcoco,6114,344,6114,0.6014879,0.5438373
6114.0,1992.0,Quinta de Tilcoco,6114,344,6114,0.64681546,0.41258468
6114.0,2002.0,Quinta de Tilcoco,6114,344,6114,0.60769091,0.2395261
6114.0,2017.0,Quinta de Tilcoco,6114,344,6114,0.33857353326043943,0.12904192
6115.0,1982.0,Rengo,6115,342,6115,0.6130894,0.5375798
6115.0,1992.0,Rengo,6115,342,6115,0.64435247,0.33630299
6115.0,2002.0,Rengo,6115,342,6115,0.62128823,0.2298964
6115.0,2017.0,Rengo,6115,342,6115,0.3607130373535672,0.10198429
6116.0,1982.0,Requínoa,6116,341,6116,0.6148572,0.5241563
6116.0,1992.0,Requínoa,6116,341,6116,0.63185684,0.37481375
6116.0,2002.0,Requínoa,6116,341,6116,0.62363743,0.17521253
6116.0,2017.0,Requínoa,6116,341,6116,0.3599812290450704,0.07708853
6117.0,1982.0,San Vicente,6117,345,6117,0.6253945,0.5025373
6117.0,1992.0,San Vicente,6117,345,6117,0.6572267,0.33312093
