cut2026,year,muni_string,cut82,cut92,cut02,gini,fgt0
16202,1992,Cobquecura,431,8403,8403,0.64287746,0.39400888
16202,2002,Cobquecura,431,8403,8403,0.62235219,0.22404907
16202,2017,Cobquecura,431,8403,8403,0.3849234025767528,0.34175233
16203,1982,Coelemu,429,8404,8404,0.6320536,0.6485112
16203,1992,Coelemu,429,8404,8404,0.63717207,0.43177423
16203,2002,Coelemu,429,8404,8404,0.61784247,0.25412544
16203,2017,Coelemu,429,8404,8404,0.3713650595176201,0.18277766
16204,1982,Ninhue,433,8408,8408,0.5934625,0.5997332
16204,1992,Ninhue,433,8408,8408,0.61243564,0.4326531
16204,2002,Ninhue,433,8408,8408,0.59978052,0.35377197
16204,2017,Ninhue,433,8408,8408,0.3540921023498707,0.25342266
16205,1982,Portezuelo,428,8412,8412,0.5980919,0.6019354
16205,1992,Portezuelo,428,8412,8412,0.6378108,0.43516067
16205,2002,Portezuelo,428,8412,8412,0.6211333,0.31732255
16205,2017,Portezuelo,428,8412,8412,0.3637344353588052,0.18694311
16206,1982,Ránquil,427,8415,8415,0.5917165,0.5528221
16206,1992,Ránquil,427,8415,8415,0.63475332,0.39142546
16206,2002,Ránquil,427,8415,8415,0.60297625,0.24079744
16206,2017,Ránquil,427,8415,8415,0.3704671650106131,0.09504346
16207,1982,Treguaco,430,8420,8420,0.5964102,0.6041082
16207,1992,Treguaco,430,8420,8420,0.63527551,0.41153944
16207,2002,Treguaco,430,8420,8420,0.60276891,0.32458961
16207,2017,Treguaco,430,8420,8420,0.3554497660109131,0.2058784
16301,1982,San Carlos,416,8416,8416,0.6198382,0.5981066
16301,1992,San Carlos,416,8416,8416,0.65606018,0.45946217
16301,2002,San Carlos,416,8416,8416,0.62336644,0.26887602
16301,2017,San Carlos,416,8416,8416,0.3803181355466427,0.13799042
16302,1982,Coihueco,419,8405,8405,0.6085758,0.6079993
16302,1992,Coihueco,419,8405,8405,0.64026703,0.42465648
16302,2002,Coihueco,419,8405,8405,0.61342763,0.28618857
16302,2017,Coihueco,419,8405,8405,0.3686934313297249,0.22031088
16303,1982,Ñiquén,417,8409,8409,0.5923387,0.5776784
16303,1992,Ñiquén,417,8409,8409,0.62637967,0.41501975
16303,2002,Ñiquén,417,8409,8409,0.59609935,0.26213337
16303,2017,Ñiquén,417,8409,8409,0.3519460389065642,0.19943576
16304,1982,San Fabián,418,8417,8417,0.605056,0.6357301
16304,1992,San Fabián,418,8417,8417,0.64459256,0.4715417
16304,2002,San Fabián,418,8417,8417,0.62084728,0.27644794
16304,2017,San Fabián,418,8417,8417,0.3729284828275025,0.13765151
16305,1982,San Nicolás,434,8419,8419,0.5974134,0.5969921
16305,1992,San Nicolás,434,8419,8419,0.6290749,0.44703776
16305,2002,San Nicolás,434,8419,8419,0.59899044,0.28576338
16305,2017,San Nicolás,434,8419,8419,0.3715538523455916,0.14310729
